Order ID,OrderMonth,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
US-2012-BD11500140-41195,10,13/10/2012,19/10/2012,Standard Class,BD-115001402,Consumer,Chicago,Illinois,United States,Central US,USCA,OFF-PA-6507,Office Supplies,Paper,Xerox 1951,322.19,13,0.2,100.69,26.33,Medium
US-2015-BD11500140-42031,1,27/01/2015,01/02/2015,Standard Class,BD-115001408,Consumer,Columbus,Georgia,United States,Southern US,USCA,FUR-FU-3157,Furniture,Furnishings,Artistic Insta-Plaque,62.72,4,0,24.46,4.71,High
CA-2013-BD11500140-41533,9,16/09/2013,21/09/2013,Standard Class,BD-115001408,Consumer,Newport News,Virginia,United States,Southern US,USCA,OFF-FA-6129,Office Supplies,Fasteners,Staples,31.12,4,0,14.63,1.79,Medium
US-2015-BD11500140-42334,11,26/11/2015,30/11/2015,Standard Class,BD-115001404,Consumer,San Francisco,California,United States,Western US,USCA,OFF-ST-6157,Office Supplies,Storage,Sterilite Officeware Hinged File Box,10.48,1,0,2.83,1.66,Medium
US-2012-BD11500140-41195,10,13/10/2012,19/10/2012,Standard Class,BD-115001402,Consumer,Chicago,Illinois,United States,Central US,USCA,OFF-PA-6455,Office Supplies,Paper,Xerox 1903,19.14,4,0.2,6.94,1.37,Medium
US-2012-BD11500140-41195,10,13/10/2012,19/10/2012,Standard Class,BD-115001402,Consumer,Chicago,Illinois,United States,Central US,USCA,OFF-BI-5640,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.95,3,0.8,-4.86,1.21,Medium
ES-2014-BD1150096-41881,8,30/08/2014,31/08/2014,First Class,BD-1150096,Consumer,Oslo,Oslo,Norway,Northern Europe,Europe,OFF-BI-3713,Office Supplies,Binders,"Cardinal 3-Hole Punch, Durable",121.2,4,0,55.68,42.63,Critical
IT-2012-BD1150045-41165,9,13/09/2012,17/09/2012,Standard Class,BD-1150045,Consumer,Aulnay-sous-Bois,Ile-de-France,France,Western Europe,Europe,TEC-CO-3609,Technology,Copiers,"Brother Wireless Fax, Digital",965.05,3,0.15,-68.15,33.79,High
ES-2015-BN1151545-42304,10,27/10/2015,29/10/2015,First Class,BN-1151545,Consumer,Angers,Pays de la Loire,France,Western Europe,Europe,FUR-BO-5960,Furniture,Bookcases,"Sauder Floating Shelf Set, Mobile",709.56,4,0.1,212.76,162.72,Critical
ES-2015-BN1151545-42304,10,27/10/2015,29/10/2015,First Class,BN-1151545,Consumer,Angers,Pays de la Loire,France,Western Europe,Europe,TEC-CO-4769,Technology,Copiers,"HP Fax and Copier, Color",444.54,3,0.15,135.93,113.12,Critical
MX-2014-BN1151593-41908,9,26/09/2014,28/09/2014,Second Class,BN-1151593,Consumer,Managua,Managua,Nicaragua,Central America,LATAM,TEC-CO-3611,Technology,Copiers,"Brother Wireless Fax, Laser",504.07,2,0.002,34.31,91.37,High
MX-2013-BN1151531-41552,10,05/10/2013,09/10/2013,Standard Class,BN-1151531,Consumer,Santiago de Cuba,Santiago de Cuba,Cuba,Caribbean,LATAM,TEC-CO-3709,Technology,Copiers,"Canon Wireless Fax, High-Speed",1002.95,4,0.002,168.79,66.937,Medium
IR-2014-BN151560-41795,6,05/06/2014,09/06/2014,Standard Class,BN-151560,Consumer,Sanandaj,Kordestan,Iran,Southern Asia,Asia Pacific,TEC-PH-5246,Technology,Phones,"Motorola Audio Dock, Cordless",1057.32,6,0,274.86,60.43,Medium
MX-2013-BN1151531-41552,10,05/10/2013,09/10/2013,Standard Class,BN-1151531,Consumer,Santiago de Cuba,Santiago de Cuba,Cuba,Caribbean,LATAM,FUR-TA-4645,Furniture,Tables,"Hon Conference Table, Adjustable Height",1847.34,3,0,406.38,57.171,Medium
MX-2013-BN1151531-41552,10,05/10/2013,09/10/2013,Standard Class,BN-1151531,Consumer,Santiago de Cuba,Santiago de Cuba,Cuba,Caribbean,LATAM,OFF-ST-4079,Office Supplies,Storage,"Eldon Lockers, Industrial",661.3,5,0,218.2,52.607,Medium
CA-2014-BN11515140-41779,5,20/05/2014,25/05/2014,Standard Class,BN-115151406,Consumer,New York City,New York,United States,Eastern US,USCA,OFF-AP-3400,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,242.9,5,0,70.44,20.86,Medium
CA-2012-BN11515140-41168,9,16/09/2012,20/09/2012,Standard Class,BN-115151404,Consumer,Seattle,Washington,United States,Western US,USCA,OFF-BI-4358,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,5,0.2,46.32,13.66,Medium
CA-2014-BN11515140-41779,5,20/05/2014,25/05/2014,Standard Class,BN-115151406,Consumer,New York City,New York,United States,Eastern US,USCA,OFF-ST-5784,Office Supplies,Storage,Safco Industrial Wire Shelving System,454.9,5,0,0,10.32,Medium
CA-2012-BN11515140-41168,9,16/09/2012,20/09/2012,Standard Class,BN-115151404,Consumer,Seattle,Washington,United States,Western US,USCA,OFF-ST-4089,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,57.93,3,0,16.22,4.99,Medium
CA-2015-BN11515140-42249,9,02/09/2015,06/09/2015,Second Class,BN-115151406,Consumer,New York City,New York,United States,Eastern US,USCA,FUR-FU-5982,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.9,5,0,39.07,4.91,Medium
CA-2012-BN11515140-40984,3,16/03/2012,23/03/2012,Standard Class,BN-115151402,Consumer,Lakeville,Minnesota,United States,Central US,USCA,OFF-AP-3504,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,0,36.57,4.1,Medium
CA-2012-BN11515140-40984,3,16/03/2012,23/03/2012,Standard Class,BN-115151402,Consumer,Lakeville,Minnesota,United States,Central US,USCA,OFF-BI-6368,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,10,0,25.1,3.92,Medium
CA-2012-BN11515140-40984,3,16/03/2012,23/03/2012,Standard Class,BN-115151402,Consumer,Lakeville,Minnesota,United States,Central US,USCA,OFF-PA-5190,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47.18,7,0,23.59,3.51,Medium
CA-2012-BN11515140-40984,3,16/03/2012,23/03/2012,Standard Class,BN-115151402,Consumer,Lakeville,Minnesota,United States,Central US,USCA,OFF-BI-3303,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,6,0,17.22,3.06,Medium
CA-2012-BN11515140-41168,9,16/09/2012,20/09/2012,Standard Class,BN-115151404,Consumer,Seattle,Washington,United States,Western US,USCA,FUR-FU-4226,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0,13.43,2.67,Medium
CA-2014-BN11515140-41779,5,20/05/2014,25/05/2014,Standard Class,BN-115151406,Consumer,New York City,New York,United States,Eastern US,USCA,FUR-FU-5418,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,35.92,4,0,15.09,2.46,Medium
CA-2012-BN11515140-41168,9,16/09/2012,20/09/2012,Standard Class,BN-115151404,Consumer,Seattle,Washington,United States,Western US,USCA,OFF-ST-4068,Office Supplies,Storage,Eldon Gobal File Keepers,30.28,2,0,1.21,2.45,Medium
CA-2012-BN11515140-40984,3,16/03/2012,23/03/2012,Standard Class,BN-115151402,Consumer,Lakeville,Minnesota,United States,Central US,USCA,OFF-AR-5330,Office Supplies,Art,Newell 35,19.68,6,0,5.71,1.9,Medium
CA-2015-BN11515140-42360,12,22/12/2015,26/12/2015,Standard Class,BN-115151404,Consumer,Los Angeles,California,United States,Western US,USCA,OFF-AR-5294,Office Supplies,Art,Newell 317,5.88,2,0,1.71,1.66,High
CA-2014-BN11515140-41779,5,20/05/2014,25/05/2014,Standard Class,BN-115151406,Consumer,New York City,New York,United States,Eastern US,USCA,FUR-FU-3923,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",39.76,8,0,12.33,1.35,Medium
CA-2014-BN11515140-41779,5,20/05/2014,25/05/2014,Standard Class,BN-115151406,Consumer,New York City,New York,United States,Eastern US,USCA,OFF-BI-5665,Office Supplies,Binders,Recycled Easel Ring Binders,47.74,4,0.2,14.92,1.3,Medium
CA-2015-BN11515140-42360,12,22/12/2015,26/12/2015,Standard Class,BN-115151404,Consumer,Los Angeles,California,United States,Western US,USCA,OFF-AR-5305,Office Supplies,Art,Newell 327,6.63,3,0,1.79,1.29,High
ES-2015-BN11515139-42349,12,11/12/2015,13/12/2015,Second Class,BN-11515139,Consumer,Bournemouth,England,United Kingdom,Northern Europe,Europe,FUR-BO-4844,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Metal",283.8,2,0,45.36,44.94,High
IR-2014-BN151560-41880,8,29/08/2014,03/09/2014,Standard Class,BN-151560,Consumer,Kerman,Kerman,Iran,Southern Asia,Asia Pacific,OFF-EN-3671,Office Supplies,Envelopes,"Cameo Manila Envelope, Set of 50",324,12,0,29.16,40.02,High
IN-2013-BT1153058-41331,2,26/02/2013,04/03/2013,Standard Class,BT-1153058,Home Office,Muzaffarpur,Bihar,India,Southern Asia,Asia Pacific,FUR-TA-3344,Furniture,Tables,"Barricks Conference Table, Fully Assembled",5451.3,6,0,327.06,320.27,Medium
US-2015-BT115305-42336,11,28/11/2015,03/12/2015,Standard Class,BT-115305,Home Office,Buenos Aires,Buenos Aires,Argentina,South America,LATAM,TEC-PH-5356,Technology,Phones,"Nokia Smart Phone, with Caller ID",1277.82,5,0.4,-0.08,129.153,Medium
ES-2015-BT1153048-42326,11,18/11/2015,21/11/2015,Second Class,BT-1153048,Home Office,Hamburg,Hamburg,Germany,Western Europe,Europe,FUR-BO-5961,Furniture,Bookcases,"Sauder Floating Shelf Set, Pine",705.35,4,0.1,101.87,76.57,Medium
ES-2015-BT1153048-42326,11,18/11/2015,21/11/2015,Second Class,BT-1153048,Home Office,Hamburg,Hamburg,Germany,Western Europe,Europe,OFF-BI-4815,Office Supplies,Binders,"Ibico Binding Machine, Clear",356.16,7,0,163.8,74.26,Medium
CA-2015-BT153023-42017,1,13/01/2015,15/01/2015,Second Class,BT-153023,Home Office,North York,Ontario,Canada,Canada,USCA,FUR-BO-4866,Furniture,Bookcases,"Ikea Stackable Bookrack, Pine",743.58,6,0,371.7,120.86,High
CA-2015-BT11530140-42062,2,27/02/2015,01/03/2015,Second Class,BT-115301404,Home Office,Los Angeles,California,United States,Western US,USCA,TEC-PH-6313,Technology,Phones,Toshiba IPT2010-SD IP Telephone,889.54,8,0.2,66.72,78.76,Medium
CA-2015-BT11530140-42062,2,27/02/2015,01/03/2015,Second Class,BT-115301404,Home Office,Los Angeles,California,United States,Western US,USCA,FUR-CH-4489,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.22,3,0.2,89.22,70.74,Medium
CA-2014-BT11530140-41661,1,22/01/2014,27/01/2014,Standard Class,BT-115301406,Home Office,Cleveland,Ohio,United States,Eastern US,USCA,TEC-PH-5566,Technology,Phones,Panasonic Kx-TS550,110.38,4,0.4,-20.24,18.78,High
CA-2015-BT11530140-42062,2,27/02/2015,01/03/2015,Second Class,BT-115301404,Home Office,Los Angeles,California,United States,Western US,USCA,OFF-PA-6459,Office Supplies,Paper,Xerox 1908,223.92,4,0,109.72,17.93,Medium
CA-2015-BT11530140-42278,10,01/10/2015,03/10/2015,Second Class,BT-115301404,Home Office,Los Angeles,California,United States,Western US,USCA,TEC-AC-5656,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,159.98,2,0,47.99,17.42,High
CA-2015-BT153023-42017,1,13/01/2015,15/01/2015,Second Class,BT-153023,Home Office,North York,Ontario,Canada,Canada,USCA,OFF-BI-4804,Office Supplies,Binders,"Ibico 3-Hole Punch, Durable",63.9,2,0,23.64,13.78,High
CA-2012-BT11530140-41264,12,21/12/2012,25/12/2012,Standard Class,BT-115301406,Home Office,New York City,New York,United States,Eastern US,USCA,OFF-ST-3964,Office Supplies,Storage,Desktop 3-Pocket Hot File,216.4,4,0,56.26,10.54,Medium
CA-2015-BT11530140-42062,2,27/02/2015,01/03/2015,Second Class,BT-115301404,Home Office,Los Angeles,California,United States,Western US,USCA,OFF-AP-4929,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,0,22.12,9.84,Medium
CA-2014-BT11530140-41661,1,22/01/2014,27/01/2014,Standard Class,BT-115301406,Home Office,Cleveland,Ohio,United States,Eastern US,USCA,TEC-AC-6341,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",55.18,3,0.2,15.86,6.54,High
CA-2012-BT11530140-41049,5,20/05/2012,24/05/2012,Standard Class,BT-115301404,Home Office,San Diego,California,United States,Western US,USCA,OFF-AR-2874,Office Supplies,Art,4009 Highlighters by Sanford,31.84,8,0,10.51,3.17,Medium
CA-2015-BT11530140-42062,2,27/02/2015,01/03/2015,Second Class,BT-115301404,Home Office,Los Angeles,California,United States,Western US,USCA,OFF-PA-6477,Office Supplies,Paper,Xerox 1924,23.12,4,0,11.33,2.6,Medium
CA-2015-BT153023-42017,1,13/01/2015,15/01/2015,Second Class,BT-153023,Home Office,North York,Ontario,Canada,Canada,USCA,OFF-AR-5918,Office Supplies,Art,"Sanford Markers, Easy-Erase",23.52,1,0,0.45,1.59,High
ID-2013-BT115307-41508,8,22/08/2013,25/08/2013,Second Class,BT-115307,Home Office,Cairns,Queensland,Australia,Oceania,Asia Pacific,TEC-MA-5510,Technology,Machines,"Okidata Printer, Durable",483.52,3,0.4,-217.58,33.17,Medium
ES-2015-BB1154548-42336,11,28/11/2015,03/12/2015,Standard Class,BB-1154548,Corporate,Erlangen,Bavaria,Germany,Western Europe,Europe,FUR-BO-5788,Furniture,Bookcases,"Safco Library with Doors, Traditional",2455.68,7,0.1,-191.16,303.59,High
IN-2015-BB115457-42326,11,18/11/2015,18/11/2015,Same Day,BB-115457,Corporate,Townsville,Queensland,Australia,Oceania,Asia Pacific,TEC-AC-5225,Technology,Accessories,"Memorex Router, Programmable",891.76,4,0.1,208,197.79,Medium
ES-2014-BB1154548-42003,12,30/12/2014,04/01/2015,Standard Class,BB-1154548,Corporate,Darmstadt,Hesse,Germany,Western Europe,Europe,TEC-PH-3133,Technology,Phones,"Apple Headset, Full Size",596.4,8,0,101.28,71.07,High
ES-2015-BB1154548-42336,11,28/11/2015,03/12/2015,Standard Class,BB-1154548,Corporate,Erlangen,Bavaria,Germany,Western Europe,Europe,FUR-BO-3647,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",561.87,5,0.1,181.02,69.08,High
US-2013-BB1154582-41369,4,05/04/2013,10/04/2013,Standard Class,BB-1154582,Corporate,Torreón,Coahuila,Mexico,Central America,LATAM,FUR-TA-3762,Furniture,Tables,"Chromcraft Computer Table, with Bottom Storage",472.99,2,0.2,-47.33,54.683,Medium
CA-2015-BB11545140-42341,12,03/12/2015,07/12/2015,Standard Class,BB-115451404,Corporate,Oakland,California,United States,Western US,USCA,FUR-CH-5430,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.06,9,0.2,43.46,217.38,High
CA-2015-BB11545140-42320,11,12/11/2015,17/11/2015,Second Class,BB-115451408,Corporate,Fort Lauderdale,Florida,United States,Southern US,USCA,OFF-AP-4750,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,5,0.2,130.29,152.49,High
CA-2014-BB11545140-41969,11,26/11/2014,30/11/2014,Standard Class,BB-115451402,Corporate,Jackson,Michigan,United States,Central US,USCA,FUR-TA-3768,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9,0,329.41,88.88,Medium
CA-2015-BB11545140-42341,12,03/12/2015,07/12/2015,Standard Class,BB-115451404,Corporate,Oakland,California,United States,Western US,USCA,OFF-AR-5553,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.9,5,0,44.98,21.53,High
US-2015-BB11545140-42229,8,13/08/2015,13/08/2015,Same Day,BB-115451406,Corporate,Columbia,Maryland,United States,Eastern US,USCA,FUR-CH-4620,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,5,0,373.78,20.17,High
CA-2014-BB11545140-42000,12,27/12/2014,03/01/2015,Standard Class,BB-115451406,Corporate,Vineland,New Jersey,United States,Eastern US,USCA,FUR-CH-5415,Furniture,Chairs,Novimex Turbo Task Chair,212.94,3,0,25.55,18.47,Medium
US-2015-BB11545140-42229,8,13/08/2015,13/08/2015,Same Day,BB-115451406,Corporate,Columbia,Maryland,United States,Eastern US,USCA,OFF-AR-3515,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9,5,0,59.37,17.36,High
CA-2014-BB11545140-41969,11,26/11/2014,30/11/2014,Standard Class,BB-115451402,Corporate,Jackson,Michigan,United States,Central US,USCA,TEC-AC-5212,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160,8,0,62.4,7.36,Medium
CA-2014-BB11545140-41955,11,12/11/2014,18/11/2014,Standard Class,BB-115451402,Corporate,Chicago,Illinois,United States,Central US,USCA,TEC-AC-3373,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,95.97,4,0.2,1.2,6.45,Medium
CA-2015-BB11545140-42341,12,03/12/2015,07/12/2015,Standard Class,BB-115451404,Corporate,Oakland,California,United States,Western US,USCA,TEC-PH-3122,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,39.99,1,0.2,-8,5.63,High
US-2015-BB11545140-42229,8,13/08/2015,13/08/2015,Same Day,BB-115451406,Corporate,Columbia,Maryland,United States,Eastern US,USCA,OFF-AR-5289,Office Supplies,Art,Newell 312,17.52,3,0,5.26,5.34,High
CA-2015-BB11545140-42263,9,16/09/2015,20/09/2015,Standard Class,BB-115451402,Corporate,Houston,Texas,United States,Central US,USCA,OFF-PA-6447,Office Supplies,Paper,Xerox 1897,31.87,8,0.2,11.55,4.4,High
CA-2014-BB11545140-41955,11,12/11/2014,18/11/2014,Standard Class,BB-115451402,Corporate,Chicago,Illinois,United States,Central US,USCA,FUR-CH-4395,Furniture,Chairs,Global Chrome Stack Chair,47.99,2,0.3,-2.06,2.77,Medium
CA-2014-BB11545140-42000,12,27/12/2014,03/01/2015,Standard Class,BB-115451406,Corporate,Vineland,New Jersey,United States,Eastern US,USCA,OFF-AP-4242,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,26.49,1,0,7.42,2.04,Medium
CA-2013-BB11545140-41599,11,21/11/2013,27/11/2013,Standard Class,BB-115451402,Corporate,Fort Worth,Texas,United States,Central US,USCA,OFF-AP-4931,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.59,3,0.8,-67.62,1.94,Medium
CA-2013-BB11545140-41599,11,21/11/2013,27/11/2013,Standard Class,BB-115451402,Corporate,Fort Worth,Texas,United States,Central US,USCA,OFF-BI-3730,Office Supplies,Binders,Cardinal Hold-It CD Pocket,7.98,5,0.8,-13.17,1.8,Medium
CA-2014-BB11545140-41969,11,26/11/2014,30/11/2014,Standard Class,BB-115451402,Corporate,Jackson,Michigan,United States,Central US,USCA,OFF-BI-6406,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3,1,0,8.3,1.57,Medium
CA-2013-BB11545140-41430,6,05/06/2013,09/06/2013,Standard Class,BB-115451402,Corporate,Saint Charles,Missouri,United States,Central US,USCA,OFF-PA-6539,Office Supplies,Paper,Xerox 1981,10.56,2,0,4.75,1.46,Medium
CA-2013-BB11545140-41599,11,21/11/2013,27/11/2013,Standard Class,BB-115451402,Corporate,Fort Worth,Texas,United States,Central US,USCA,OFF-AR-4099,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.34,2,0.2,0.73,1.27,Medium
CA-2013-BB11545140-41599,11,21/11/2013,27/11/2013,Standard Class,BB-115451402,Corporate,Fort Worth,Texas,United States,Central US,USCA,OFF-BI-6210,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1.7,2,0.8,-2.54,1.11,Medium
ES-2013-BB115458-41436,6,11/06/2013,15/06/2013,Standard Class,BB-115458,Corporate,Vienna,Vienna,Austria,Western Europe,Europe,OFF-ST-6247,Office Supplies,Storage,"Tenex File Cart, Industrial",402.39,3,0,76.41,41.53,Medium
IN-2015-BB115457-42326,11,18/11/2015,18/11/2015,Same Day,BB-115457,Corporate,Townsville,Queensland,Australia,Oceania,Asia Pacific,TEC-PH-3135,Technology,Phones,"Apple Headset, with Caller ID",131.87,2,0.1,5.81,38.94,Medium
ES-2013-BD11560139-41327,2,22/02/2013,25/02/2013,First Class,BD-11560139,Home Office,Cambridge,England,United Kingdom,Northern Europe,Europe,FUR-CH-4655,Furniture,Chairs,"Hon Executive Leather Armchair, Black",2285.7,5,0,845.7,355.06,High
IN-2013-BD1156088-41429,6,04/06/2013,06/06/2013,First Class,BD-1156088,Home Office,Yangon,Yangon,Myanmar (Burma),Southeastern Asia,Asia Pacific,TEC-AC-5137,Technology,Accessories,"Logitech Router, USB",393.57,3,0.47,-81.72,162.56,Critical
MX-2013-BD1156018-41572,10,25/10/2013,29/10/2013,Standard Class,BD-1156018,Home Office,Ibirité,Minas Gerais,Brazil,South America,LATAM,FUR-BO-3904,Furniture,Bookcases,"Dania Library with Doors, Traditional",1208,5,0,144.9,132.194,Medium
IT-2012-BD1156048-41214,11,01/11/2012,06/11/2012,Standard Class,BD-1156048,Home Office,Leipzig,Saxony,Germany,Western Europe,Europe,FUR-CH-5442,Furniture,Chairs,"Office Star Executive Leather Armchair, Black",1262.06,3,0.1,-42.13,89.16,Medium
MX-2012-BD1156082-41072,6,12/06/2012,12/06/2012,Same Day,BD-1156082,Home Office,Cuajimalpa,Distrito Federal,Mexico,Central America,LATAM,OFF-AP-4969,Office Supplies,Appliances,"KitchenAid Toaster, Red",284.4,5,0,122.2,81.046,Critical
MX-2012-BD1156082-41072,6,12/06/2012,12/06/2012,Same Day,BD-1156082,Home Office,Cuajimalpa,Distrito Federal,Mexico,Central America,LATAM,TEC-CO-3688,Technology,Copiers,"Canon Fax Machine, High-Speed",631.91,3,0.002,87.35,78.276,Critical
ES-2015-BD1156048-42294,10,17/10/2015,22/10/2015,Second Class,BD-1156048,Home Office,Berlin,Berlin,Germany,Western Europe,Europe,TEC-PH-3153,Technology,Phones,"Apple Speaker Phone, with Caller ID",554.85,5,0.1,92.4,54.74,Medium
EZ-2015-BD156032-42279,10,02/10/2015,06/10/2015,Standard Class,BD-156032,Home Office,Prague,Prague,Czech Republic,Eastern Europe,Europe,FUR-FU-3941,Furniture,Furnishings,"Deflect-O Frame, Duo Pack",880.8,8,0,70.32,49.85,Medium
CA-2015-BD11560140-42091,3,28/03/2015,01/04/2015,Standard Class,BD-115601404,Home Office,Fresno,California,United States,Western US,USCA,OFF-PA-6465,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.26,13.75,High
CA-2013-BD11560140-41424,5,30/05/2013,03/06/2013,Standard Class,BD-115601408,Home Office,Springfield,Virginia,United States,Southern US,USCA,TEC-AC-4877,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,151.96,4,0,36.47,11.81,High
